order_id,customer_id,risk_probability,action_taken,explanation,decision_threshold_used,model_version,timestamp
08aea9c5-05ac-4087-b6ac-4353288863e8,63d8dd12-39d4-4e1e-bdd7-72b1c1a0b1c0,0.1002,auto_approve,Elevated risk driven by: beauty category,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
5e9f45e2-1bfb-4c9b-b9ff-dd116a5067cd,6f63d08a-29ec-4cc2-91f3-053e58856a7a,0.0971,auto_approve,"Elevated risk driven by: home category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
7f587a54-be0b-448b-9c1e-4378c8211e92,41f5f8b3-7e3a-44d9-8602-d4cc35847329,0.0923,auto_approve,"Elevated risk driven by: unusually low order value, beauty category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
5d441261-52ed-4d5b-9512-488816557ac0,1adfba2a-67be-4047-b8d7-6fa58294836e,0.1756,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
01bc3b70-44eb-4744-be62-3c114bb659e9,00ee6a6c-7fdb-4d2c-971d-b1bfa29fc269,0.0408,auto_approve,Elevated risk driven by: unusually low order value,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
3469a9b1-d8aa-418e-abc9-c3700b293ba4,19407932-d8b1-4cf9-823a-27cc0a751c71,0.1017,auto_approve,"Elevated risk driven by: unusually low order value, beauty category, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
68bd3223-5804-4657-820d-e474dde50ef4,a228e990-7b22-4983-997d-00faaa3c7dff,0.3184,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
a0bed041-5afa-4058-bb1c-e6806e19683d,94a4d735-8ff1-40c0-8ba1-f19ff62fabcf,0.3704,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
e4f04020-29e8-4367-9945-6dbc301a382f,161df1c7-36db-490d-9f64-9879a7de2f27,0.3103,flag_for_review,"Elevated risk driven by: large discount, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
f461915a-50a6-4ea7-924d-32e3f48501ea,711f5cd0-684e-467d-8f71-3d79c61f74e2,0.059,auto_approve,"Elevated risk driven by: COD payment, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
1d04dae3-1e04-443a-8f56-132a68c16cdc,5a11ae1b-953c-41af-83dc-44c210b745e5,0.0631,auto_approve,"Elevated risk driven by: beauty category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
d0e3560c-3a6f-4acd-af63-68affaf1e9bb,a601bb98-ed14-4e71-93e5-2be8eb49e370,0.1045,auto_approve,"Elevated risk driven by: customer's return history, COD payment",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
1810bb2f-0c26-4915-914d-b51c29d08be9,eb07b44d-b3fe-4da4-86bc-808ae9a3182b,0.4937,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
32d05a47-74da-4eb9-985b-90b5c7e303d6,8c24e923-2dbf-4f43-b0b2-6e851d21fa34,0.3296,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
0ca7ae76-261e-4c32-898f-5aa1157a5265,c1d72fdc-2ec8-4a56-acd3-5dc9168f5ab8,0.1957,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
b293c21e-3bbe-4e99-aff6-665b8983f1f4,9e5d4987-8d7d-4c47-8cdd-0d477afd0d41,0.2599,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
514bd1e4-a791-41ba-b6ff-8cc0aeef7260,c967d130-c116-4a5c-8589-391097b66b37,0.3697,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, tier3 delivery area",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
b4daa773-c382-4618-8ea1-193bab5121b8,e8236567-e21a-46bf-9ba0-de610564b03d,0.0985,auto_approve,"Elevated risk driven by: home category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
56aaf29c-d447-43a9-ae12-9205ae6d1cf2,cce5c7f6-4ae5-4d71-8510-ce1baced4c0a,0.1168,auto_approve,"Elevated risk driven by: no prior return history available, first-time buyer, beauty category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
9bbd63c8-5199-473d-8f16-f7bdc196f7e6,ccb655d6-cf38-407a-8bc7-0e7e075b7b40,0.1508,auto_approve,"Elevated risk driven by: COD payment, beauty category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
97920fa9-d9c4-4677-bc1d-e9e4205e62bc,59265d36-e12e-4bfc-b8a8-29de0a16e8c5,0.2393,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
fbbaad12-5eae-450e-8f4f-6a06ab9c3385,d36a7387-21ab-43e5-bcb9-dcddf807849d,0.3355,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
ed392335-2eed-4d0e-b4a1-a47966c23029,6bfa235b-d4d0-446f-85d2-e8dc00a3d98f,0.4684,flag_for_review,"Elevated risk driven by: customer's return history, size-dependent item, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
69a6c087-2ce6-46da-aff9-8fe958c0791d,2929132f-018d-4ec6-b28b-c00b8b85075c,0.1318,auto_approve,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
8676341d-147e-4634-b791-1af9e56e6ed6,c5d85ede-c256-42df-b993-35deb12a5516,0.3384,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
c43c7ab6-9097-48fd-aa53-2fa91642ac4a,95812633-1bca-4485-8e82-3cf1daf05ab6,0.0914,auto_approve,"Elevated risk driven by: large discount, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
0b08dd7b-8475-4148-8dcd-96ed09cc1bb4,3a457f70-d47f-43a5-88c5-b74c7d8ab2dc,0.2093,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
e4219aed-822d-46f9-a6f3-40acc710a390,9e5d4987-8d7d-4c47-8cdd-0d477afd0d41,0.0965,auto_approve,"Elevated risk driven by: COD payment, tier3 delivery area",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
321843b4-2285-4f9a-ad7b-b27032f96590,d97949e2-16cb-45c2-93fe-d94e76f0dbc5,0.0758,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value, delivery time",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
bfcf384c-bc97-4e03-a108-6790f6a936b9,265ca8d0-3df8-4d6f-9712-d08685f17132,0.0898,auto_approve,"Elevated risk driven by: unusually low order value, tier3 delivery area, large discount",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
b23253bf-3140-4e9b-b3af-4c793ec0d892,b411f36e-bf74-4ba0-bff0-a67770bd35c5,0.2452,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
274423e2-4199-4f09-b279-23d6cfee3fc5,6bfa235b-d4d0-446f-85d2-e8dc00a3d98f,0.3269,flag_for_review,"Elevated risk driven by: customer's return history, large discount, home category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
6f8bfd17-4099-4466-bfe2-2c33f89dfbc2,2e46de50-f2d0-4553-ad5f-5feee0d8f2f6,0.0385,auto_approve,"Elevated risk driven by: large discount, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
8202747d-5997-4567-a54e-0235d1aa69af,26a2a8f1-fd8f-4235-a9c7-77f65704c530,0.1838,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
89c2c950-ae89-4feb-861f-3bced687e8d3,49a190f2-c9c8-441e-b450-f1343adf4d1a,0.2031,flag_for_review,"Elevated risk driven by: tier3 delivery area, customer's return history, beauty category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
01db276a-5ad6-4f00-b9d3-dcd6a9649c58,cd508d92-15fe-4a35-9c1b-37a278d36ea4,0.1724,flag_for_review,"Elevated risk driven by: COD payment, beauty category, customer's order count",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
afd0f358-ce5d-4a3b-b384-806fbf43ac7f,9d1d8bca-9218-4856-8619-cfee194da74f,0.3389,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
e18e2519-3e49-4f1b-b327-511f6069d89f,7f51804d-0307-4367-8d0c-719db1094ae8,0.2212,flag_for_review,"Elevated risk driven by: home category, customer's return history, tier3 delivery area",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
3b804afb-b899-4401-b94c-828414ea9877,4f3c225f-0b4b-4f93-b874-e66903ab3dc3,0.0728,auto_approve,Elevated risk driven by: customer's return history,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
8fb3bd8d-1731-4b15-b285-75ccb2e9c0a2,835b4038-88dc-4965-b6b8-921d3b0ad19c,0.1078,auto_approve,"Elevated risk driven by: home category, large discount",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
ee1cd789-59df-4ba5-b867-fe83c5ad91ef,2e76c875-ce73-48b8-bb52-d2936c93ded9,0.5365,flag_for_review,"Elevated risk driven by: COD payment, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
dbdd3bbf-ddbb-4696-98cd-2f585df28091,3d5b7149-321d-4579-b690-b0dc26cb5183,0.4251,flag_for_review,"Elevated risk driven by: size-dependent item, no prior return history available, first-time buyer",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
b82db066-411f-4cd1-b5a3-a6ac299e4542,f9852313-5fdc-437c-9c37-d03dbf8c8f0e,0.4758,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
dea530be-fd5a-4172-8a76-05b58f6d411c,d97949e2-16cb-45c2-93fe-d94e76f0dbc5,0.091,auto_approve,"Elevated risk driven by: large discount, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
f55b5592-4d2a-4a19-8170-28b90ca0f14c,0cba70d8-7b76-4a59-90e8-413b36d73797,0.3845,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
ea7ef631-1ad9-4b32-899f-26da18417a24,1c551f51-afaa-49c5-9ad6-c0c66f1e1add,0.2101,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, tier3 delivery area",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
48ae4f73-d192-49af-82f0-841ec3244af4,a202a749-e45e-4d7b-b9e4-97714e27bcb1,0.2914,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
2df13849-19e0-46f6-a449-8532cdf7c466,544b57dd-aae8-4d49-a2dc-9382a2b7ff69,0.0295,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
b035b34c-24eb-449b-a4ab-0227cee23299,f8058711-faa6-4eca-a2ab-1fa0ad185832,0.059,auto_approve,Elevated risk driven by: home category,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
6e1e3bfe-44aa-4e85-b345-0d9c40082c95,2302316f-5078-43eb-8c52-2fc10011451b,0.0705,auto_approve,"Elevated risk driven by: unusually low order value, large discount",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
00942148-2646-40de-85da-cee3fa03242f,b7df5304-94d1-44a2-9245-f0fb6a43ac43,0.2217,flag_for_review,"Elevated risk driven by: COD payment, home category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
3e2a88eb-bfca-41a0-9551-4b7dc69241f6,5a71659c-1263-4448-8731-60f1df983197,0.2704,flag_for_review,"Elevated risk driven by: COD payment, customer's return history, beauty category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
3df49327-b5c4-4a5d-9e9c-c70d190d755f,9a93ae46-0d1a-4537-a767-159ea6656f6d,0.2599,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, home category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
3ff74714-98d6-4d21-9231-19948744ffc9,265ca8d0-3df8-4d6f-9712-d08685f17132,0.0222,auto_approve,"Elevated risk driven by: size-dependent item, beauty category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
51ee9304-d47e-488c-8926-028444a41b17,2a7fb427-4c3e-481a-9333-4b2ce1a6dfcb,0.219,flag_for_review,"Elevated risk driven by: COD payment, home category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
54226469-c45e-43d4-bcaa-dd3f1917bb3e,50e25912-fb42-47f9-b5a9-ccf9e6b8d9c9,0.3905,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, large discount",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
865eadb2-36f0-4ade-b106-133a828c6202,b9ab6a4e-9e61-4225-8298-12bde10de7a7,0.1504,auto_approve,"Elevated risk driven by: home category, unusually low order value, large discount",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
943e5a8a-5c0f-4ee9-a5d3-8d6e2a7203db,dcfb9946-a9ab-4782-b840-e6aa0ca016ed,0.0535,auto_approve,Elevated risk driven by: customer's return history,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
392bd739-1c09-440c-856b-d2dc0b88cbb2,56a30258-3565-44b2-a8d7-1d0adece59a8,0.0544,auto_approve,"Elevated risk driven by: COD payment, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
4c0539f1-9510-460f-8770-043ae9581ca6,4aa94a46-4510-4080-b9b0-34eb1ca77cd6,0.2127,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
d680014b-55bb-45db-94f3-51393d7fd276,2aaeb018-2f2d-4450-8a9d-5980ffdd1d50,0.1223,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
1ce084a8-86e0-490d-83ed-5681dedf1994,11eb7869-4707-43e9-b027-e2ca5551f9c8,0.4189,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
5b1d7688-667a-47c6-b613-e3c8663d9826,544b57dd-aae8-4d49-a2dc-9382a2b7ff69,0.023,auto_approve,Elevated risk driven by: home category,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
998593ef-84a2-4385-b1cf-bdccc1e7e079,2c576be7-69b1-4b4d-9e40-1bf81cad07fc,0.0731,auto_approve,"Elevated risk driven by: customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
99c0a80d-62fb-41a6-90ea-da4beee50dbd,4d47ad50-ed68-4545-af4f-485a9b29b711,0.2718,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
970bb09c-2ffc-4d0c-b0e8-cda579d365ae,44408e56-9a11-44d5-8a79-5e1ddafd28e1,0.0907,auto_approve,"Elevated risk driven by: large discount, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
ced8a11b-8159-4a03-84c1-eaa65beeb1cb,c5d85ede-c256-42df-b993-35deb12a5516,0.1099,auto_approve,"Elevated risk driven by: home category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
6c122ee1-2c97-4da1-aab1-ac2527214549,a111ab22-4c88-4d83-b499-448d82133ae3,0.177,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
7b13ea53-d912-4f1a-9ee2-62868f667181,767607d0-4d2d-44a6-b6ef-7324a793d146,0.054,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
49ec7bff-66ea-4615-8e0f-11823d4e1542,1e875744-08ed-4a3f-8cdb-457e2c478f1b,0.2389,flag_for_review,"Elevated risk driven by: size-dependent item, large discount, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
27a20c67-3c76-43d5-9fc0-01ce03e7c86d,236d11d7-cc84-47c1-9d4b-15dd6891dcbc,0.3835,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
2fe6b359-4888-4553-96be-61175a1aaafd,938245c2-8647-4454-aa1b-998878f08b78,0.0745,auto_approve,"Elevated risk driven by: large discount, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
5cfc2522-1760-4b43-8fb8-824b97e9193c,d36a7387-21ab-43e5-bcb9-dcddf807849d,0.0891,auto_approve,"Elevated risk driven by: large discount, COD payment",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
335f60f2-0a9d-4e66-8de3-99e986627dcc,9a961340-7bf0-40b9-a285-d934dafdbce8,0.7502,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
42f4825d-1ed3-4627-888d-f3f29304f6c0,b5613467-d329-4102-b724-eb47dc04ed5f,0.0616,auto_approve,"Elevated risk driven by: unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
78cb7c6f-a4ba-41fc-9470-b3c14f0bf5e8,0651ab9e-5b2b-46c4-9215-ff97762857c1,0.3353,flag_for_review,"Elevated risk driven by: large discount, size-dependent item, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
36468129-98d1-496b-a1dd-8d4ed9ea5e6c,2e76c875-ce73-48b8-bb52-d2936c93ded9,0.2567,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, home category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
92601071-e069-43d2-a422-f497fc4f4e3b,11174ed1-8ca6-4cf5-bbe2-8a4f930137ed,0.0283,auto_approve,Elevated risk driven by: unusually low order value,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
c3a76e74-0a54-4891-aa24-73b0afd44382,e4fc2035-70f1-45b1-82d0-0ee396f0a984,0.2323,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
04209f14-f3d4-4c12-b929-c2bcd154eb6a,19ae94ec-7d3b-445f-b9ac-092f54f91579,0.1549,auto_approve,"Elevated risk driven by: COD payment, home category, large discount",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
dd04d71d-be02-48a0-a0d4-339b66d8698c,966b6ee7-2d58-4b01-b2f1-b62362bf1b4d,0.1093,auto_approve,"Elevated risk driven by: COD payment, large discount, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
c332a6bd-c6aa-40a3-a102-fa5d21a0ac4d,76d2e938-826e-436d-8e9e-46c56a7a791e,0.1037,auto_approve,"Elevated risk driven by: size-dependent item, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
2d9ca7a9-5352-46e4-b156-a5d24e673d41,694022be-f45b-4b98-8a1e-01682ff6e821,0.0091,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
76419fa0-9197-4934-acd2-94b542b37426,2286f067-3fb8-4d9d-8502-469f39a46441,0.3536,flag_for_review,"Elevated risk driven by: large discount, size-dependent item, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
e5b1a233-e7c4-442c-9062-35d537a552ae,195d09db-3869-4cad-9b66-f224746d5e53,0.4848,flag_for_review,"Elevated risk driven by: large discount, COD payment, no prior return history available",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
badeaf30-e2d3-45bf-b341-8e76639920d9,47c8a40a-5a46-43c6-9be3-3ced3fc16085,0.1831,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
6acf136c-cb25-4edc-94a1-81d6650b2215,627c64b8-7f4f-48a1-ac38-9594119b679b,0.3636,flag_for_review,"Elevated risk driven by: customer's return history, large discount, home category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
aff7cab8-c388-4244-b0e1-e55443b7204f,d3db41bc-bf8f-46e0-94b1-984f27ff9af2,0.1067,auto_approve,"Elevated risk driven by: customer's return history, beauty category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
d0aafb0a-f1e8-4dd8-99d4-8d0a5bff722e,af2adf9c-435e-4fe7-a1a9-ef7535a438fc,0.279,flag_for_review,"Elevated risk driven by: customer's return history, COD payment, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
b510c05d-d98c-4b52-bf1b-a127c61bea8d,f2811512-6d74-428f-81ae-77df22796b31,0.3054,flag_for_review,"Elevated risk driven by: size-dependent item, fashion category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
c9b35ba4-f518-444e-8dac-528d068f2665,f3145bea-0697-4659-8b9e-3e13d84ec40f,0.1225,auto_approve,"Elevated risk driven by: tier3 delivery area, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
d8733663-8d8d-4d1c-b3ba-6dd458fe4305,8b84f422-bb78-4d5b-8e7c-ee05fa3b7db7,0.063,auto_approve,Elevated risk driven by: large discount,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
dfc67ab7-67c0-4e94-9bc9-30c137d19049,06685c5f-2341-4003-97cd-809136d21d44,0.0476,auto_approve,"Elevated risk driven by: large discount, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
413d6460-9eeb-4737-a544-79f4e39064d2,6df9a58c-9831-41d7-8a30-4c1802eb1988,0.1463,auto_approve,"Elevated risk driven by: COD payment, home category, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
604aa7cf-55ad-4052-84d0-17c6a3c61205,24dc633c-de4a-4152-ae24-3e42211235f1,0.3285,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
0acccf8e-d525-4c1d-99c7-0289223d97ee,fef95b95-e8b3-4b99-bd01-70cdb0afe2fe,0.0935,auto_approve,"Elevated risk driven by: home category, unusually low order value, customer's return history",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
578620c2-dade-4c13-9af5-7d752924e122,63d8dd12-39d4-4e1e-bdd7-72b1c1a0b1c0,0.4796,flag_for_review,"Elevated risk driven by: size-dependent item, COD payment, large discount",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
e57dd8d8-d0a3-4413-89cf-e2a04c66277b,5a71659c-1263-4448-8731-60f1df983197,0.0821,auto_approve,"Elevated risk driven by: COD payment, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
a35dc6c9-f8dc-4d56-a7c9-d8c89b7bf926,938245c2-8647-4454-aa1b-998878f08b78,0.0586,auto_approve,"Elevated risk driven by: unusually low order value, large discount",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
0c713292-cc5a-45e7-a3a5-5b2882c7422c,4e7e2663-eb2c-432d-96ec-3f130e2e0946,0.057,auto_approve,Elevated risk driven by: home category,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
6d8770ff-8f5e-4fe2-a3ae-3c22525b8553,f0a8c6bf-2809-4029-9113-e981813368f5,0.3098,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
5092203b-91fa-4901-b9ad-434df5714fb7,3b68140d-c04c-4ece-87a7-1b051083612b,0.0319,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
0135c93d-4b86-46b5-8d05-2399302a3953,b5613467-d329-4102-b724-eb47dc04ed5f,0.3032,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, large discount",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
4b81eef1-3981-4292-9fe5-8576c87b3ff2,a2a6e4a7-73f0-4f60-8023-1d364c305e4d,0.0371,auto_approve,"Elevated risk driven by: large discount, unusually low order value",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
5357d45a-cba6-4526-aa33-85e635f8d141,0b6f3e2b-84fe-456b-ad93-ffcb76fb728f,0.292,flag_for_review,"Elevated risk driven by: COD payment, tier3 delivery area, beauty category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
4fcde397-5a71-401c-b78e-c200440228bf,a08246dd-24d9-48bb-b9d1-2b3dd9ac343f,0.0219,auto_approve,No strong individual risk drivers identified.,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
cf9c116b-0279-4a98-887f-703845062dae,0ff3d3c4-7bad-4eb0-a3ea-a49b30616993,0.2461,flag_for_review,"Elevated risk driven by: size-dependent item, customer's return history, fashion category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
de96c998-e466-4a5c-8159-64ecb95078ad,cd8465b3-5dc0-4918-a21f-702a430fdf4a,0.0242,auto_approve,Elevated risk driven by: home category,0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
986ec5b1-d228-445b-b110-39796a29e01a,5c3a491b-f023-457b-9da7-95a4eedebd89,0.3021,flag_for_review,"Elevated risk driven by: size-dependent item, unusually low order value, tier3 delivery area",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
9873ce32-b747-43b5-98cf-79dddb2e6458,277a79e8-5c1c-4c5a-b093-506fa7146b60,0.1967,flag_for_review,"Elevated risk driven by: COD payment, unusually low order value, beauty category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
951b76ff-b8eb-4964-98d8-7c4632c96261,8ea8ec03-416f-4438-a527-3c864c97142a,0.1983,flag_for_review,"Elevated risk driven by: no prior return history available, first-time buyer, home category",0.16,logreg_v1_step2,2026-09-04T04:38:57.345330+00:00
